disease_id	name
DIS003980	Congenital hypothyroidism
DIS001472	Little cherry disease
DIS003983	Progeria
DIS013438	Hodgkin lymphoma
DIS003984	Anhedonia
DIS001475	Spectrophobia
DIS003987	Neuropathic pain
DIS003988	Monckeberg's arteriosclerosis
DIS003989	Tricho–dento–osseous syndrome
DIS001480	Oculomotor apraxia
DIS003992	Synovitis
DIS003489	Hyperlipidemia
DIS003993	Congenital hepatic fibrosis
DIS001483	Pathologic fracture
DIS003994	Bullous keratopathy
DIS003996	Lisp
DIS003997	Sepsis
DIS003999	Interstitial nephritis
DIS004000	Herpangina
DIS004001	Angioma
DIS004002	Fungemia
DIS004003	Nasolacrimal duct obstruction
DIS004004	Asymptomatic inflammatory prostatitis
DIS004005	Transient ischemic attack
DIS004007	Fibroadenoma
DIS004008	Meige's syndrome
DIS004009	Azotemia
DIS001498	Acalculia
DIS004010	Small for gestational age
DIS003507	Refractory anemia with excess of blasts
DIS000065	Diffuse alveolar damage
DIS000722	Mosquito-borne disease
DIS001499	Contact granuloma
DIS004011	Prostate cancer
DIS004012	Nasopharyngeal angiofibroma
DIS004014	Cancer
DIS004015	Lipoid congenital adrenal hyperplasia
DIS004016	Akathisia
DIS003513	Spitz nevus
DIS004017	Biliary dyskinesia
DIS001506	Mammary myofibroblastoma
DIS004018	Migraine-associated vertigo
DIS004019	Mitochondrial neurogastrointestinal encephalopathy syndrome
DIS003516	Ornithine translocase deficiency
DIS004020	Liposarcoma
DIS000724	Runner's diarrhea
DIS004021	Separated shoulder
DIS004023	Acute liver failure
DIS004024	Osteophyte
DIS004026	Isovaleric acidemia
DIS003523	Myxoid liposarcoma
DIS004028	Occupational asthma
DIS004029	Bipolar disorder
DIS001518	Strangles
DIS004030	GM1 gangliosidoses
DIS000411	Neonatal meningitis
DIS004032	Acute radiation syndrome
DIS004033	Intracerebral hemorrhage
DIS004034	Ego-dystonic sexual orientation
DIS004036	Bulimia nervosa
DIS004037	Gastric antral vascular ectasia
DIS004038	Hyperkinetic disorder
DIS003535	Suicide
DIS004039	Botulism
DIS004040	Saethre–Chotzen syndrome
DIS001529	Amyoplasia
DIS004042	Periventricular leukomalacia
DIS004043	Gallbladder cancer
DIS004044	Halo nevus
DIS004046	Acute decompensated heart failure
DIS004047	Ludwig's angina
DIS001537	Camelpox
DIS000733	Post herniorraphy pain syndrome
DIS004051	Rosai–Dorfman disease
DIS004052	Vocal cord dysfunction
DIS009746	Vocal cord nodule
DIS004054	Reinke's edema
DIS004055	Kaposi's sarcoma
DIS004056	Hyper IgM syndrome
DIS004057	Hallux rigidus
DIS001546	Utilization behavior
DIS004058	Occipital neuralgia
DIS004060	Sotos syndrome
DIS003559	Gestational diabetes
DIS004063	Deep vein thrombosis
DIS004064	Diabetes mellitus
DIS004065	Multifocal motor neuropathy
DIS004061	Hemangiosarcoma
DIS001554	Influenza-like illness
DIS004066	Fibromatosis
DIS004067	Floater
DIS004069	Vitreous hemorrhage
DIS001557	Idiopathic osteosclerosis
DIS004070	Short stature
DIS004071	Bowel infarction
DIS004072	Acute pericarditis
DIS004073	Spigelian hernia
DIS004076	Gas gangrene
DIS010304	Clostridioides difficile infection
DIS004078	Hydrocephalus
DIS004079	Glomus tumor
DIS004080	Scabies
DIS004081	Splenic infarction
DIS004082	Lipoma
DIS000754	Zadik–Barak–Levin syndrome
DIS004083	Lipid storage disorder
DIS009973	Diabetes
DIS001571	Side stitch
DIS003579	Johnson–McMillin syndrome
DIS001573	Blue baby syndrome
DIS004088	Fibrolamellar hepatocellular carcinoma
DIS001575	Relapsing fever
DIS004089	Neutropenic enterocolitis
DIS004090	TNF receptor associated periodic syndrome
DIS001577	Damping off
DIS004091	Polymyositis
DIS004092	Lambert–Eaton myasthenic syndrome
DIS001579	Cord colitis syndrome
DIS004093	Non-gonococcal urethritis
DIS004096	Congenital dyserythropoietic anemia
DIS004095	Thelaziasis
DIS001583	Damp (structural)
DIS004097	Self-harm
DIS010275	Erythema migrans
DIS004100	Chronic fatigue syndrome
DIS004101	Macular degeneration
DIS004102	Pica (disorder)
DIS004103	Mumps
DIS004104	Body dysmorphic disorder
DIS004105	Musculoskeletal disorder
DIS001592	Corneal hydrops
DIS004107	Pterygium (conjunctiva)
DIS004108	Corpus luteum cyst
DIS003591	Yunis–Varon syndrome
DIS010323	Ataxia–telangiectasia
DIS004111	Tick paralysis
DIS004112	Fixed drug reaction
DIS000160	Muscle weakness
DIS000771	Central retinal artery occlusion
DIS000423	Anorectal varices
DIS004113	Scaphoid fracture
DIS001602	Snap oversteer
DIS004116	Acute pancreatitis
DIS004117	Agenesis of the corpus callosum
DIS001604	Hypertrophic osteopathy
DIS004118	Vitamin B12 deficiency anemia
DIS004119	Ulnar collateral ligament injury of the thumb
DIS001606	Skin infection
DIS001607	Environmental enteropathy
DIS004121	Problem gambling
DIS004122	Glucagonoma
DIS000772	Periorbital puffiness
DIS004123	Basophilia
DIS001611	Hypergymnasia
DIS004124	Hypoglycemia
DIS004125	Autosomal dominant cerebellar ataxia
DIS004126	Abdominal obesity
DIS004128	Attention deficit hyperactivity disorder
DIS001618	Invasive urothelial carcinoma
DIS004131	Lupus erythematosus
DIS000776	Southeast Asian haze
DIS000764	Coronary steal
DIS000433	Edema
DIS004132	Stenosing tenosynovitis
DIS004133	Idiopathic intracranial hypertension
DIS004134	Diurnal enuresis
DIS004136	Agnosia
DIS004137	Aceruloplasminemia
DIS013447	Cherry angioma
DIS004138	Graves' disease
DIS004141	Muenke syndrome
DIS009992	Dysphagia
DIS004142	Tracheobronchial injury
DIS004110	Ataxia-telangiectasia
DIS001631	Proctocolitis
DIS004145	Pinealoma
DIS004146	Lentigo maligna melanoma
DIS003642	Mulibrey nanism
DIS001634	Sarcopenia
DIS004147	Gerodermia osteodysplastica
DIS009747	Vocal cord paresis
DIS004150	Hyperalgesia
DIS005120	Trigger finger
DIS000786	Alcohol flush reaction
DIS000439	SAPHO syndrome
DIS004152	Genu varum
DIS001640	Red-eye effect
DIS004154	Centronuclear myopathy
DIS004156	Myeloproliferative neoplasm
DIS004157	Ptosis (breasts)
DIS004158	Mixed connective tissue disease
DIS001646	Distributive shock
DIS004159	Psittacosis
DIS001648	Pleurothotonus
DIS004161	Overactive bladder
DIS000165	Confabulation
DIS000792	Right axis deviation
DIS004162	Hematuria
DIS004163	Placental disease
DIS004167	Denys–Drash syndrome
DIS004168	Gastritis
DIS004169	Breast cyst
DIS001657	Hwabyeong
DIS004171	Autoimmune polyendocrine syndrome type 2
DIS000797	Ventricular aneurysm
DIS000445	Infarction
DIS004172	Calcific tendinitis
DIS004173	Arachnophobia
DIS004175	Baller–Gerold syndrome
DIS004176	Tuberous sclerosis
DIS004177	Lymphocytic choriomeningitis
DIS004178	Muscle atrophy
DIS003663	Urban–Rogers–Meyer syndrome
DIS004179	Konzo
DIS001667	Poikiloderma
DIS010287	Breast mass
DIS000801	Pestalotiopsis palmarum
DIS004181	Impaired glucose tolerance
DIS004183	Microcytic anemia
DIS004184	Egg allergy
DIS004185	Mediastinal tumor
DIS004186	Schatzki ring
DIS004187	Gallbladder polyp
DIS004188	Whipple's disease
DIS005863	Prediabetes
DIS000808	Chronic pulmonary aspergillosis
DIS000451	Umbilical cord ulceration and intestinal atresia
DIS004191	Loxoscelism
DIS004192	Lymphocytic interstitial pneumonia
DIS004193	Neuroleptic malignant syndrome
DIS004194	Klippel–Feil syndrome
DIS004197	Rectal foreign body
DIS004198	CHARGE syndrome
DIS004199	Psychopathy
DIS004200	Tree nut allergy
DIS004204	Autoimmunity
DIS004205	Hereditary nonpolyposis colorectal cancer
DIS004206	Monoclonal gammopathy of undetermined significance
DIS001695	Psychoorganic syndrome
DIS004207	Thyroid disease
DIS004208	Gilbert's syndrome
DIS004209	Primary hyperparathyroidism
DIS004210	Macrocytosis
DIS000072	Cavernous hemangioma
DIS000816	Childhood absence epilepsy
DIS000461	Anaplastic astrocytoma
DIS004211	Da Costa's syndrome
DIS004213	Selective mutism
DIS014260	Neu–Laxova syndrome
DIS004214	Fallopian tube cancer
DIS004215	Meckel's diverticulum
DIS004216	Bornholm disease
DIS004217	Blue rubber bleb nevus syndrome
DIS004218	Intracranial hemorrhage
DIS004219	Catecholaminergic polymorphic ventricular tachycardia
DIS004221	African trypanosomiasis
DIS000823	Pulmonary consolidation
DIS001711	Flash blindness
DIS004224	Anencephaly
DIS001951	Balanitis
DIS001713	Pulmonary-renal syndrome
DIS014284	Medication related osteonecrosis of the jaw
DIS001714	Hypochondrogenesis
DIS004226	Urethral stricture
DIS014297	Medication-related osteonecrosis of the jaw
DIS001715	Photic retinopathy
DIS004227	Frontal lobe disorder
DIS004228	Proximal diabetic neuropathy
DIS004229	Microphthalmia
DIS003725	Dolichol kinase deficiency
DIS004230	Malnutrition
DIS000826	Addiction
DIS004231	Atypical depression
DIS004232	Peptic ulcer disease
DIS004235	Medulloblastoma
DIS004238	Baritosis
DIS004240	Male breast cancer
DIS001728	Sinonasal undifferentiated carcinoma
DIS004241	Abscess
DIS000842	Fibrinolysis syndrome
DIS004243	Anterior spinal artery syndrome
DIS004244	Tangier disease
DIS004245	Nasal septum deviation
DIS004246	Spondylosis
DIS004247	Behçet's disease
DIS004248	Oculomotor nerve palsy
DIS004250	Hepatitis E
DIS004251	Protein S deficiency
DIS004252	Trypanosomiasis
DIS000843	Epithelioid sarcoma
DIS004254	Lisfranc injury
DIS004255	Ectopic pregnancy
DIS004256	Headache
DIS004257	Alcoholic polyneuropathy
DIS001746	Orthostatic headache
DIS004260	Craniosynostosis
DIS004261	Neurogenic bladder dysfunction
DIS004262	Brachial plexus injury
DIS000856	Wunderlich syndrome
DIS001749	Diabetic dermopathy
DIS004263	Seasonal affective disorder
DIS004264	Klumpke paralysis
DIS004265	Erb's palsy
DIS001755	Hip fracture
DIS004269	Adiposis dolorosa
DIS004270	Twin-to-twin transfusion syndrome
DIS001757	Hypertensive encephalopathy
DIS004271	Pemphigus vulgaris
DIS001758	Epithelial-myoepithelial carcinoma
DIS004272	Enolase deficiency
DIS000176	Leiner's disease
DIS000857	Goitre
DIS000475	Anterograde amnesia
DIS004273	Schmorl's nodes
DIS004274	Barth syndrome
DIS004275	Myasthenia gravis
DIS001762	Levator ani syndrome
DIS001763	Ocular myasthenia
DIS004277	Foot-and-mouth disease
DIS001765	Motor disorder
DIS004279	Shock (circulatory)
DIS003762	Fibrochondrogenesis
DIS004280	Thyroglossal cyst
DIS004281	Lichen striatus
DIS004282	Exotropia
DIS000858	Compulsive hoarding
DIS001769	Lower motor neuron lesion
DIS004283	Ligamentous laxity
DIS004284	Ecthyma gangrenosum
DIS004285	Ictal headache
DIS003768	Feingold syndrome
DIS004286	Lassa fever
DIS003781	Visceroptosis
DIS004288	Melanoma
DIS004289	Central giant-cell granuloma
DIS004290	Chorioamnionitis
DIS004291	Mucormycosis
DIS000859	Paralysis
DIS004293	Bicuspid aortic valve
DIS001780	Dyschronometria
DIS004294	Chondromalacia patellae
DIS004295	Uterine fibroid
DIS004297	Omphalocele
DIS003791	Tracheal tumor
DIS004298	Neuromyotonia
DIS004299	Braxton Hicks contractions
DIS004300	Osteochondroma
DIS004301	Conjunctivitis
DIS004302	Follicular cyst of ovary
DIS000861	Majocchi's disease
DIS004307	Hematochezia
DIS003800	Vaginal intraepithelial neoplasia
DIS004308	Aphasia
DIS004309	Central pontine myelinolysis
DIS004310	Addison's disease
DIS004311	Tinea capitis
DIS004312	Hematosalpinx
DIS004313	Hip dysplasia
DIS000083	Knee pain
DIS000865	Hypoxia (medical)
DIS001799	Acquired generalized lipodystrophy
DIS004314	Giant-cell arteritis
DIS004315	Epiglottitis
DIS004316	Galactose epimerase deficiency
DIS001802	Columnaris
DIS004317	Tic disorder
DIS004318	Autoimmune autonomic ganglionopathy
DIS004321	Hyperplasia
DIS003814	Ramos-Arroyo syndrome
DIS004322	Tenosynovitis
DIS004323	Volkmann's contracture
DIS000868	Vitreomacular adhesion
DIS004324	Contact dermatitis
DIS004326	Diarrhea
DIS004327	Whiplash (medicine)
DIS004328	Colorado tick fever
DIS004329	Swimming-induced pulmonary edema
DIS004330	Dumping syndrome
DIS004331	Occupational burnout
DIS004332	Nonunion
DIS004333	Stasis dermatitis
DIS000182	Staphylococcal enteritis
DIS000874	Myoclonic astatic epilepsy
DIS004334	Genital herpes
DIS004335	Glutathione synthetase deficiency
DIS004336	Excessive daytime sleepiness
DIS001824	Lymphocytic pleocytosis
DIS004338	Boil
DIS010324	Gomez-Lopez-Hernandez syndrome
DIS004341	Weaver syndrome
DIS001828	Foot drop
DIS004342	Hyper-IgM syndrome type 1
DIS004344	Nipple discharge
DIS001831	Peach scab
DIS001832	Eruptive vellus hair cyst
DIS001833	Hepatomegaly
DIS004347	Breast pain
DIS004348	Kimura's disease
DIS004349	Congenital syphilis
DIS001836	Granulocytosis
DIS004350	IgG4-related prostatitis
DIS001837	Joint effusion
DIS004351	Felty's syndrome
DIS001838	Patella fracture
DIS004352	Apraxia
DIS004353	Pulmonary hemorrhage
DIS000894	Cytomegalic inclusion body disease
DIS004354	X-linked reticulate pigmentary disorder
DIS004356	Retinopathy
DIS003852	Mandibuloacral dysplasia
DIS004361	Thoracic aortic aneurysm
DIS004362	Angiomatosis
DIS001848	Susac's syndrome
DIS004363	5α-Reductase deficiency
DIS001849	Typical pulmonary carcinoid tumour
DIS004365	Bladder sphincter dyssynergia
DIS004343	Glanders
DIS001852	Vaccine-associated sarcoma
DIS004368	Soft-tissue sarcoma
DIS004369	Bruise
DIS004372	Pituitary adenoma
DIS004373	Biliary fistula
DIS004374	Dystonia
DIS000899	Indigestion
DIS004375	Gonorrhea
DIS004340	Gomez and López-Hernández syndrome
DIS004377	Polymicrogyria
DIS001863	Blindsight
DIS004378	White sponge nevus
DIS004380	Altitude sickness
DIS004381	Juvenile dermatomyositis
DIS004382	HELLP syndrome
DIS004384	Malignant hyperthermia
DIS004383	Xeroderma
DIS000902	Perioral dermatitis
DIS001871	Bipolar disorder in children
DIS004388	Pituitary apoplexy
DIS001873	Katz syndrome
DIS004389	Paratuberculosis
DIS004390	Cyanide poisoning
DIS004395	Baastrup's sign
DIS000912	Distal radius fracture
DIS004397	Renal artery stenosis
DIS004398	Merkel-cell carcinoma
DIS003888	Mast cell sarcoma
DIS004399	Epidermolysis bullosa dystrophica
DIS003889	Digestive system neoplasm
DIS004400	Intestinal capillariasis
DIS004401	Arcus senilis
DIS004402	Eczema vaccinatum
DIS004938	Diffuse idiopathic skeletal hyperostosis
DIS004403	Reye syndrome
DIS001887	Dopamine dysregulation syndrome
DIS004404	Placenta praevia
DIS010294	Spermatogenesis arrest
DIS004406	Anaphylaxis
DIS004385	22q11.2 distal deletion syndrome
DIS000921	Sulfuric acid poisoning
DIS004407	Renal colic
DIS001891	Peronospora hyoscyami f.sp. tabacina
DIS004408	Hand eczema
DIS004410	Juvenile myoclonic epilepsy
DIS004413	Aicardi syndrome
DIS004414	Pinworm infection
DIS004418	Parasitic disease
DIS000190	Hereditary breast–ovarian cancer syndrome
DIS004420	Blount's disease
DIS003908	Koilonychia
DIS004421	Noonan syndrome
DIS001903	Cadang-cadang
DIS004411	Woodhouse–Sakati syndrome
DIS004423	Caroli disease
DIS001906	Tooth mobility
DIS004425	Pruritic urticarial papules and plaques of pregnancy
DIS004426	Anterior cruciate ligament injury
DIS004428	Tricyclic antidepressant overdose
DIS000929	Disease
DIS004429	Hypotension
DIS001912	Catamenial pneumothorax
DIS004431	Molluscum contagiosum
DIS004432	Stretch marks
DIS004433	Failed back syndrome
DIS004434	Patent ductus arteriosus
DIS004435	Febrile seizure
DIS004436	Malignant pleural effusion
DIS004437	WAGR syndrome
DIS004438	Gardner's syndrome
DIS000935	Adenoiditis
DIS004439	Evans syndrome
DIS004440	Van der Woude syndrome
DIS004441	Macrocephaly
DIS003926	Claude's syndrome
DIS001923	Influenza A virus subtype H5N8
DIS004442	Aquagenic pruritus
DIS001924	Cassava brown streak virus disease
DIS004443	Cockayne syndrome
DIS004444	Thrombophlebitis
DIS004445	Auditory hallucination
DIS004446	Neural tube defect
DIS004427	Krukenberg's spindle
DIS004448	Mallory–Weiss syndrome
DIS000938	Neuroinflammation
DIS004449	Köhler disease
DIS004450	Kasabach–Merritt syndrome
DIS004451	Congenital afibrinogenemia
DIS004454	XX male syndrome
DIS004455	Kernicterus
DIS001939	Trade winds
DIS000941	Self-neglect
DIS004458	Colorectal cancer
DIS004459	Intestinal malrotation
DIS001942	Cerebritis
DIS004460	General paresis of the insane
DIS004456	Peters-plus syndrome
DIS004461	Burkitt's lymphoma
DIS004462	Autoimmune polyendocrine syndrome type 1
DIS004463	Leber's congenital amaurosis
DIS004464	Acute promyelocytic leukemia
DIS004467	Ophthalmoparesis
DIS000942	Cystic fibrosis-related diabetes
DIS004471	Arachnoid cyst
DIS004472	Idiopathic pulmonary fibrosis
DIS001955	Milk fever
DIS004473	Chronic atrophic rhinitis
DIS003943	Hypertelorism
DIS001956	Trichodysplasia spinulosa
DIS004474	Alkaptonuria
DIS004475	Oxycephaly
DIS004477	Discoid lupus erythematosus
DIS000196	Nitrogen narcosis
DIS000944	Landslide
DIS004478	Ebola virus disease
DIS001962	Female athlete triad
DIS010299	Relative energy deficiency in sport
DIS004480	Urethritis
DIS004481	Breast hematoma
DIS001964	Chrysanthemum white rust
DIS004482	Alopecia universalis
DIS004483	Anterior compartment syndrome
DIS004484	Testicular cancer
DIS001967	Diphallia
DIS004485	Hemoglobin D-Punjab
DIS004488	Lucey–Driscoll syndrome
DIS004489	Obsessive–compulsive disorder
DIS001972	Disinflation
DIS004490	Primary effusion lymphoma
DIS004491	Hyperglycerolemia
DIS004492	Food intolerance
DIS004493	Acrocyanosis
DIS004494	Posterior reversible encephalopathy syndrome
DIS004495	Langerhans cell histiocytosis
DIS004496	Spinocerebellar ataxia type-13
DIS004497	Developmental coordination disorder
DIS001980	Macular hole
DIS004498	Myoclonic dystonia
DIS004499	Dementia with Lewy bodies
DIS004500	Radiation enteropathy
DIS004501	Oral candidiasis
DIS001984	Orthostatic hypertension
DIS004503	Heterotopic pregnancy
DIS004504	Sodoku
DIS004505	Reversible cerebral vasoconstriction syndrome
DIS004506	Digoxin toxicity
DIS004508	Sickle cell trait
DIS001992	Acute generalized exanthematous pustulosis
DIS004510	Cholangiocarcinoma
DIS004509	Nutritional anemia
DIS001993	Mucinous tubular and spindle cell carcinoma
DIS004511	Body odor
DIS004512	Primary hypertrophic osteoathropathy
DIS004514	Intussusception (medical disorder)
DIS004515	Miller syndrome
DIS001998	Listener fatigue
DIS004516	Nightmare
DIS004517	Trichilemmal cyst
DIS000086	Bluetongue disease
DIS000954	Soft tissue injury
DIS004519	Anisocoria
DIS002002	Acinar cell carcinoma of the pancreas
DIS004520	Pericarditis
DIS004523	Vitamin A deficiency
DIS002006	Hypergonadotropic hypogonadism
DIS004524	Ecchymosis
DIS004013	Myoma
DIS004525	Inverted nipple
DIS003998	Eosinophilia–myalgia syndrome
DIS004526	Neutrophilic eccrine hidradenitis
DIS009002	Alcoholic Korsakoff syndrome
DIS000955	Aspartylglucosaminuria
DIS004529	Abnormal posturing
DIS004531	GRACILE syndrome
DIS002014	Humerus fracture
DIS004532	Gangrene
DIS004533	Tennis elbow
DIS004534	Onycholysis
DIS004535	Hyperinsulinism
DIS004536	Sialolithiasis
DIS004025	Skin tag
DIS004539	Uterine malformation
DIS004540	Retinitis
DIS002023	Bone pain
DIS004541	Chilblains
DIS004543	Hypomagnesemia with secondary hypocalcemia
DIS004544	Polydactyly
DIS004546	Gliomatosis cerebri
DIS004547	Emery–Dreifuss muscular dystrophy
DIS002029	Hair tourniquet
DIS004548	Glomerulonephritis
DIS010274	Blastic plasmacytoid dendritic cell neoplasm
DIS004550	Bartter syndrome
DIS004551	Parinaud's syndrome
DIS004552	Tumor lysis syndrome
DIS004553	Winchester syndrome
DIS004555	Tetanus
DIS002037	Pretzel syndrome
DIS004557	Huntington's disease
DIS000964	Isolated hypogonadotropic hypogonadism
DIS004559	Umbilical hernia
DIS004560	Glucocorticoid remediable aldosteronism
DIS004561	Nevus
DIS004563	Krabbe disease
DIS004564	Delayed sleep phase disorder
DIS004565	Smith–Lemli–Opitz syndrome
DIS004041	22q11.2 duplication syndrome
DIS002047	Respiratory tract infection
DIS004567	Dentinogenesis imperfecta
