disease_id	name	url
DIS000333	Pacemaker potential	http://en.wikipedia.org/wiki/Pacemaker_potential
DIS000334	Viral hemorrhagic septicemia	http://en.wikipedia.org/wiki/Viral_hemorrhagic_septicemia
DIS000335	Subjective constancy	http://en.wikipedia.org/wiki/Subjective_constancy
DIS000336	Horizon problem	http://en.wikipedia.org/wiki/Horizon_problem
DIS000337	Parathyroiditis	http://en.wikipedia.org/wiki/Parathyroiditis
DIS000338	Molecular autoionization	http://en.wikipedia.org/wiki/Molecular_autoionization
DIS000339	Guarded suspension	http://en.wikipedia.org/wiki/Guarded_suspension
DIS000340	Fritsch–Buttenberg–Wiechell rearrangement	http://en.wikipedia.org/wiki/Fritsch–Buttenberg–Wiechell_rearrangement
DIS000341	Ortner's syndrome	http://en.wikipedia.org/wiki/Ortner's_syndrome
DIS000342	Belt problem	http://en.wikipedia.org/wiki/Belt_problem
DIS000343	Symmetry breaking of escaping ants	http://en.wikipedia.org/wiki/Symmetry_breaking_of_escaping_ants
DIS000344	Heartburn	http://en.wikipedia.org/wiki/Heartburn
DIS000345	Anasarca	http://en.wikipedia.org/wiki/Anasarca
DIS000346	Automatic target recognition	http://en.wikipedia.org/wiki/Automatic_target_recognition
DIS000347	Centrifugal abdominal lipodystrophy	http://en.wikipedia.org/wiki/Centrifugal_abdominal_lipodystrophy
DIS000348	Déjà vu	http://en.wikipedia.org/wiki/Déjà_vu
DIS000349	Arrow information paradox	http://en.wikipedia.org/wiki/Arrow_information_paradox
DIS000350	Fusarium wilt	http://en.wikipedia.org/wiki/Fusarium_wilt
DIS000351	Extratropical cyclone	http://en.wikipedia.org/wiki/Extratropical_cyclone
DIS000352	Dysaesthesia aethiopica	http://en.wikipedia.org/wiki/Dysaesthesia_aethiopica
DIS000353	Permissiveness (biology)	http://en.wikipedia.org/wiki/Permissiveness_(biology)
DIS000354	Atan2	http://en.wikipedia.org/wiki/Atan2
DIS000355	Traditionalist School (architecture)	http://en.wikipedia.org/wiki/Traditionalist_School_(architecture)
DIS000356	Contagious caprine pleuropneumonia	http://en.wikipedia.org/wiki/Contagious_caprine_pleuropneumonia
DIS000357	Electrophilic substitution	http://en.wikipedia.org/wiki/Electrophilic_substitution
DIS000358	Numerical resistivity	http://en.wikipedia.org/wiki/Numerical_resistivity
DIS000359	Vegetative-vascular dystonia	http://en.wikipedia.org/wiki/Vegetative-vascular_dystonia
DIS000360	Traumatic calcinosis cutis	http://en.wikipedia.org/wiki/Traumatic_calcinosis_cutis
DIS000361	Focal dystonia	http://en.wikipedia.org/wiki/Focal_dystonia
DIS000362	Bilinear map	http://en.wikipedia.org/wiki/Bilinear_map
DIS000363	Hemoglobinemia	http://en.wikipedia.org/wiki/Hemoglobinemia
DIS000364	Sigma-2 receptor	http://en.wikipedia.org/wiki/Sigma-2_receptor
DIS000365	Radial dysplasia	http://en.wikipedia.org/wiki/Radial_dysplasia
DIS000366	Sommelet–Hauser rearrangement	http://en.wikipedia.org/wiki/Sommelet–Hauser_rearrangement
DIS000367	Comps (casino)	http://en.wikipedia.org/wiki/Comps_(casino)
DIS000368	Outbreak	http://en.wikipedia.org/wiki/Outbreak
DIS000369	Whirlwind	http://en.wikipedia.org/wiki/Whirlwind
DIS000370	Occult pneumonia	http://en.wikipedia.org/wiki/Occult_pneumonia
DIS000371	Prediction in language comprehension	http://en.wikipedia.org/wiki/Prediction_in_language_comprehension
DIS000372	Equine infectious anemia	http://en.wikipedia.org/wiki/Equine_infectious_anemia
DIS000373	Ring chromosome 20 syndrome	http://en.wikipedia.org/wiki/Ring_chromosome_20_syndrome
DIS000374	Forest Vegetation Simulator	http://en.wikipedia.org/wiki/Forest_Vegetation_Simulator
DIS000375	Laytime	http://en.wikipedia.org/wiki/Laytime
DIS000376	Regelation	http://en.wikipedia.org/wiki/Regelation
DIS000377	Unpowered flight	http://en.wikipedia.org/wiki/Unpowered_flight
DIS000378	Stroboscopic effect	http://en.wikipedia.org/wiki/Stroboscopic_effect
DIS000379	Collie eye anomaly	http://en.wikipedia.org/wiki/Collie_eye_anomaly
DIS000380	Character amnesia	http://en.wikipedia.org/wiki/Character_amnesia
DIS000381	Isthmicoma	http://en.wikipedia.org/wiki/Isthmicoma
DIS000382	Crazing	http://en.wikipedia.org/wiki/Crazing
DIS000383	Self-efficacy	http://en.wikipedia.org/wiki/Self-efficacy
DIS000384	Weakness	http://en.wikipedia.org/wiki/Weakness
DIS000385	Emerging infectious disease	http://en.wikipedia.org/wiki/Emerging_infectious_disease
DIS000386	ERDL pattern	http://en.wikipedia.org/wiki/ERDL_pattern
DIS000387	Aberration of light	http://en.wikipedia.org/wiki/Aberration_of_light
DIS000388	Error floor	http://en.wikipedia.org/wiki/Error_floor
DIS000389	Bowie knife	http://en.wikipedia.org/wiki/Bowie_knife
DIS000390	Quellung reaction	http://en.wikipedia.org/wiki/Quellung_reaction
DIS000391	Mahagauri	http://en.wikipedia.org/wiki/Mahagauri
DIS000392	Urinary tract obstruction	http://en.wikipedia.org/wiki/Urinary_tract_obstruction
DIS000393	International reactions to the Euromaidan	http://en.wikipedia.org/wiki/International_reactions_to_the_Euromaidan
DIS000394	Quadrichrome vitiligo	http://en.wikipedia.org/wiki/Quadrichrome_vitiligo
DIS000395	Deference	http://en.wikipedia.org/wiki/Deference
DIS000396	Kirkman's schoolgirl problem	http://en.wikipedia.org/wiki/Kirkman's_schoolgirl_problem
DIS000397	Radical substitution	http://en.wikipedia.org/wiki/Radical_substitution
DIS000398	Hemorrhagic gastroenteritis	http://en.wikipedia.org/wiki/Hemorrhagic_gastroenteritis
DIS000399	Food craving	http://en.wikipedia.org/wiki/Food_craving
DIS000400	Squish (piston engine)	http://en.wikipedia.org/wiki/Squish_(piston_engine)
DIS000401	Ugi reaction	http://en.wikipedia.org/wiki/Ugi_reaction
DIS000402	Man-hour	http://en.wikipedia.org/wiki/Man-hour
DIS000403	Preparation time	http://en.wikipedia.org/wiki/Preparation_time
DIS000404	Akabori amino-acid reaction	http://en.wikipedia.org/wiki/Akabori_amino-acid_reaction
DIS000405	Arithmetic underflow	http://en.wikipedia.org/wiki/Arithmetic_underflow
DIS000406	Adenomatoid odontogenic tumor	http://en.wikipedia.org/wiki/Adenomatoid_odontogenic_tumor
DIS000407	Stinger (medicine)	http://en.wikipedia.org/wiki/Stinger_(medicine)
DIS000408	Slothouber–Graatsma puzzle	http://en.wikipedia.org/wiki/Slothouber–Graatsma_puzzle
DIS000409	Population growth	http://en.wikipedia.org/wiki/Population_growth
DIS000410	Reactance (psychology)	http://en.wikipedia.org/wiki/Reactance_(psychology)
DIS000411	Neonatal meningitis	http://en.wikipedia.org/wiki/Neonatal_meningitis
DIS000412	Isochromosome	http://en.wikipedia.org/wiki/Isochromosome
DIS000413	Parapneumonic effusion	http://en.wikipedia.org/wiki/Parapneumonic_effusion
DIS000414	Christophany	http://en.wikipedia.org/wiki/Christophany
DIS000415	Webbed penis	http://en.wikipedia.org/wiki/Webbed_penis
DIS000416	Ape hand deformity	http://en.wikipedia.org/wiki/Ape_hand_deformity
DIS000417	Ring homomorphism	http://en.wikipedia.org/wiki/Ring_homomorphism
DIS000418	Visual literacy	http://en.wikipedia.org/wiki/Visual_literacy
DIS000419	Exchange interaction	http://en.wikipedia.org/wiki/Exchange_interaction
DIS000420	Appel reaction	http://en.wikipedia.org/wiki/Appel_reaction
DIS000421	Riehl melanosis	http://en.wikipedia.org/wiki/Riehl_melanosis
DIS000422	Painful bruising syndrome	http://en.wikipedia.org/wiki/Painful_bruising_syndrome
DIS000423	Anorectal varices	http://en.wikipedia.org/wiki/Anorectal_varices
DIS000424	Cowardice	http://en.wikipedia.org/wiki/Cowardice
DIS000425	Truth function	http://en.wikipedia.org/wiki/Truth_function
DIS000426	Overmodulation	http://en.wikipedia.org/wiki/Overmodulation
DIS000427	Personal mobility	http://en.wikipedia.org/wiki/Personal_mobility
DIS000428	Multiburst	http://en.wikipedia.org/wiki/Multiburst
DIS000429	NASDAQ MarketSite	http://en.wikipedia.org/wiki/NASDAQ_MarketSite
DIS000430	SK 48	http://en.wikipedia.org/wiki/SK_48
DIS000431	Public security	http://en.wikipedia.org/wiki/Public_security
DIS000432	Poll Merino	http://en.wikipedia.org/wiki/Poll_Merino
DIS000433	Edema	http://en.wikipedia.org/wiki/Edema
DIS000434	Solid pseudopapillary tumour	http://en.wikipedia.org/wiki/Solid_pseudopapillary_tumour
DIS000435	Geomagnetic storm	http://en.wikipedia.org/wiki/Geomagnetic_storm
DIS000436	Z-order curve	http://en.wikipedia.org/wiki/Z-order_curve
DIS000437	Biefeld–Brown effect	http://en.wikipedia.org/wiki/Biefeld–Brown_effect
DIS000438	Cloudburst	http://en.wikipedia.org/wiki/Cloudburst
DIS000439	SAPHO syndrome	http://en.wikipedia.org/wiki/SAPHO_syndrome
DIS000440	Ethereal filcher	http://en.wikipedia.org/wiki/Ethereal_filcher
DIS000441	Epizootic lymphangitis	http://en.wikipedia.org/wiki/Epizootic_lymphangitis
DIS000442	Fecaluria	http://en.wikipedia.org/wiki/Fecaluria
DIS000443	Terminal illness	http://en.wikipedia.org/wiki/Terminal_illness
DIS000444	Marketing exposure	http://en.wikipedia.org/wiki/Marketing_exposure
DIS000445	Infarction	http://en.wikipedia.org/wiki/Infarction
DIS000446	Stained-glass ceiling	http://en.wikipedia.org/wiki/Stained-glass_ceiling
DIS000447	Picardy sweat	http://en.wikipedia.org/wiki/Picardy_sweat
DIS000448	Annulation	http://en.wikipedia.org/wiki/Annulation
DIS000449	Aromatic sulfonation	http://en.wikipedia.org/wiki/Aromatic_sulfonation
DIS000450	Consideration of future consequences	http://en.wikipedia.org/wiki/Consideration_of_future_consequences
DIS000451	Umbilical cord ulceration and intestinal atresia	http://en.wikipedia.org/wiki/Umbilical_cord_ulceration_and_intestinal_atresia
DIS000452	Deep water blackout	http://en.wikipedia.org/wiki/Deep_water_blackout
DIS000453	Rubottom oxidation	http://en.wikipedia.org/wiki/Rubottom_oxidation
DIS000454	Outcome bias	http://en.wikipedia.org/wiki/Outcome_bias
DIS000455	Taylor dispersion	http://en.wikipedia.org/wiki/Taylor_dispersion
DIS000456	C2 error	http://en.wikipedia.org/wiki/C2_error
DIS000457	Social sharing of emotions	http://en.wikipedia.org/wiki/Social_sharing_of_emotions
DIS000458	Polyglotism	http://en.wikipedia.org/wiki/Polyglotism
DIS000459	Sunbreak	http://en.wikipedia.org/wiki/Sunbreak
DIS000460	Complex vertebral malformation	http://en.wikipedia.org/wiki/Complex_vertebral_malformation
DIS000461	Anaplastic astrocytoma	http://en.wikipedia.org/wiki/Anaplastic_astrocytoma
DIS000462	Imbert–Fedorov effect	http://en.wikipedia.org/wiki/Imbert–Fedorov_effect
DIS000463	Irvine-Gass syndrome	http://en.wikipedia.org/wiki/Irvine-Gass_syndrome
DIS000464	Lithopedion	http://en.wikipedia.org/wiki/Lithopedion
DIS000465	Proventricular dilatation disease	http://en.wikipedia.org/wiki/Proventricular_dilatation_disease
DIS000466	Crop milk	http://en.wikipedia.org/wiki/Crop_milk
DIS000467	Ruoutevare mine	http://en.wikipedia.org/wiki/Ruoutevare_mine
DIS000468	Solar access	http://en.wikipedia.org/wiki/Solar_access
DIS000469	Neonatal acne	http://en.wikipedia.org/wiki/Neonatal_acne
DIS000470	Granular convection	http://en.wikipedia.org/wiki/Granular_convection
DIS000471	Florida keratopathy	http://en.wikipedia.org/wiki/Florida_keratopathy
DIS000472	Aaron's sign	http://en.wikipedia.org/wiki/Aaron's_sign
DIS000473	Syndrome Without A Name	http://en.wikipedia.org/wiki/Syndrome_Without_A_Name
DIS000474	Influenza A virus subtype H5N2	http://en.wikipedia.org/wiki/Influenza_A_virus_subtype_H5N2
DIS000475	Anterograde amnesia	http://en.wikipedia.org/wiki/Anterograde_amnesia
DIS000476	Cryoglobulinemic vasculitis	http://en.wikipedia.org/wiki/Cryoglobulinemic_vasculitis
DIS000477	Squamous odontogenic tumor	http://en.wikipedia.org/wiki/Squamous_odontogenic_tumor
DIS000478	Pebibit	http://en.wikipedia.org/wiki/Pebibit
DIS000479	Slow order	http://en.wikipedia.org/wiki/Slow_order
DIS000480	Corey–Itsuno reduction	http://en.wikipedia.org/wiki/Corey–Itsuno_reduction
DIS000481	Secondary growth	http://en.wikipedia.org/wiki/Secondary_growth
DIS000482	Paradoxical reaction	http://en.wikipedia.org/wiki/Paradoxical_reaction
DIS000483	Hammer toe	http://en.wikipedia.org/wiki/Hammer_toe
DIS000484	Ovarian apoplexy	http://en.wikipedia.org/wiki/Ovarian_apoplexy
DIS000485	Imagination	http://en.wikipedia.org/wiki/Imagination
DIS000486	Pragmatics	http://en.wikipedia.org/wiki/Pragmatics
DIS000487	Vocal loading	http://en.wikipedia.org/wiki/Vocal_loading
DIS000488	Sonochromatism	http://en.wikipedia.org/wiki/Sonochromatism
DIS000489	Revanchism	http://en.wikipedia.org/wiki/Revanchism
DIS000490	Paris syndrome	http://en.wikipedia.org/wiki/Paris_syndrome
DIS000491	Congenital fibrosis of the extraocular muscles	http://en.wikipedia.org/wiki/Congenital_fibrosis_of_the_extraocular_muscles
DIS000492	Air lock	http://en.wikipedia.org/wiki/Air_lock
DIS000493	Sensory neuroscience	http://en.wikipedia.org/wiki/Sensory_neuroscience
DIS000494	Electrical alternans	http://en.wikipedia.org/wiki/Electrical_alternans
DIS000495	Acute flaccid myelitis	http://en.wikipedia.org/wiki/Acute_flaccid_myelitis
DIS000496	Megaduodenum	http://en.wikipedia.org/wiki/Megaduodenum
DIS000497	Pseudohypoxia	http://en.wikipedia.org/wiki/Pseudohypoxia
DIS000498	Kaiser effect (material science)	http://en.wikipedia.org/wiki/Kaiser_effect_(material_science)
DIS000499	Garrod's tetrad	http://en.wikipedia.org/wiki/Garrod's_tetrad
DIS000500	Organomegaly	http://en.wikipedia.org/wiki/Organomegaly
DIS000501	Wooden chest	http://en.wikipedia.org/wiki/Wooden_chest
DIS000502	Specularity	http://en.wikipedia.org/wiki/Specularity
DIS000503	PCO2	http://en.wikipedia.org/wiki/PCO2
DIS000504	Kemerovo tickborne viral fever	http://en.wikipedia.org/wiki/Kemerovo_tickborne_viral_fever
DIS000505	Discoverability	http://en.wikipedia.org/wiki/Discoverability
DIS000506	Shrivelling	http://en.wikipedia.org/wiki/Shrivelling
DIS000507	Quantum coupling	http://en.wikipedia.org/wiki/Quantum_coupling
DIS000508	Atomic orbital	http://en.wikipedia.org/wiki/Atomic_orbital
DIS000509	Scholl reaction	http://en.wikipedia.org/wiki/Scholl_reaction
DIS000510	Mutation	http://en.wikipedia.org/wiki/Mutation
DIS000511	Cryptotia	http://en.wikipedia.org/wiki/Cryptotia
DIS000512	Junctional epidermolysis bullosa (veterinary medicine)	http://en.wikipedia.org/wiki/Junctional_epidermolysis_bullosa_(veterinary_medicine)
DIS000513	Secondary cutaneous CD30+ large-cell lymphoma	http://en.wikipedia.org/wiki/Secondary_cutaneous_CD30+_large-cell_lymphoma
DIS000514	List of tidal barrages	http://en.wikipedia.org/wiki/List_of_tidal_barrages
DIS000515	Pancreatic notch	http://en.wikipedia.org/wiki/Pancreatic_notch
DIS000516	Tubulovillous adenoma	http://en.wikipedia.org/wiki/Tubulovillous_adenoma
DIS000517	Sedimentary exhalative deposits	http://en.wikipedia.org/wiki/Sedimentary_exhalative_deposits
DIS000518	Common equity	http://en.wikipedia.org/wiki/Common_equity
DIS000519	Demographics of Louisiana	http://en.wikipedia.org/wiki/Demographics_of_Louisiana
DIS000520	Emphasis (telecommunications)	http://en.wikipedia.org/wiki/Emphasis_(telecommunications)
DIS000521	Market liquidity	http://en.wikipedia.org/wiki/Market_liquidity
DIS000522	Bilateral hilar lymphadenopathy	http://en.wikipedia.org/wiki/Bilateral_hilar_lymphadenopathy
DIS000523	Purging disorder	http://en.wikipedia.org/wiki/Purging_disorder
DIS000524	Bingel reaction	http://en.wikipedia.org/wiki/Bingel_reaction
DIS000525	Post-transfusion purpura	http://en.wikipedia.org/wiki/Post-transfusion_purpura
DIS000526	Sandmeyer reaction	http://en.wikipedia.org/wiki/Sandmeyer_reaction
DIS000527	Silo-filler's disease	http://en.wikipedia.org/wiki/Silo-filler's_disease
DIS000528	Primary cutaneous marginal zone lymphoma	http://en.wikipedia.org/wiki/Primary_cutaneous_marginal_zone_lymphoma
DIS000529	Blood squirt	http://en.wikipedia.org/wiki/Blood_squirt
DIS000530	Tarot of Marseilles	http://en.wikipedia.org/wiki/Tarot_of_Marseilles
DIS000531	Tidal bore	http://en.wikipedia.org/wiki/Tidal_bore
DIS000532	Subclinical infection	http://en.wikipedia.org/wiki/Subclinical_infection
DIS000533	Insertion reaction	http://en.wikipedia.org/wiki/Insertion_reaction
DIS000534	Dependency injection	http://en.wikipedia.org/wiki/Dependency_injection
DIS000535	Activity selection problem	http://en.wikipedia.org/wiki/Activity_selection_problem
DIS000536	Karmanos Cancer Institute	http://en.wikipedia.org/wiki/Karmanos_Cancer_Institute
DIS000537	Dichromatism	http://en.wikipedia.org/wiki/Dichromatism
DIS000538	Delayed onset muscle soreness	http://en.wikipedia.org/wiki/Delayed_onset_muscle_soreness
DIS000539	Apical dominance	http://en.wikipedia.org/wiki/Apical_dominance
DIS000540	Box (juggling)	http://en.wikipedia.org/wiki/Box_(juggling)
DIS000541	Galeazzi fracture	http://en.wikipedia.org/wiki/Galeazzi_fracture
DIS000542	Azukiarai	http://en.wikipedia.org/wiki/Azukiarai
DIS000543	Nucleic acid hybridization	http://en.wikipedia.org/wiki/Nucleic_acid_hybridization
DIS000544	Phototoxic tar dermatitis	http://en.wikipedia.org/wiki/Phototoxic_tar_dermatitis
DIS000545	Sister Princess ~Nijūnin No Tenshitachi~	http://en.wikipedia.org/wiki/Sister_Princess_~Nijūnin_No_Tenshitachi~
DIS000546	Speed dial	http://en.wikipedia.org/wiki/Speed_dial
DIS000547	Metastasis	http://en.wikipedia.org/wiki/Metastasis
DIS000548	Flame cutting (firearms)	http://en.wikipedia.org/wiki/Flame_cutting_(firearms)
DIS000549	Word problem for groups	http://en.wikipedia.org/wiki/Word_problem_for_groups
DIS000550	Familial partial lipodystrophy	http://en.wikipedia.org/wiki/Familial_partial_lipodystrophy
DIS000551	Bridge of Las Tres Fuentes	http://en.wikipedia.org/wiki/Bridge_of_Las_Tres_Fuentes
DIS000552	Bald sea urchin disease	http://en.wikipedia.org/wiki/Bald_sea_urchin_disease
DIS000553	Myalgia	http://en.wikipedia.org/wiki/Myalgia
DIS000554	Myrmecotrophy	http://en.wikipedia.org/wiki/Myrmecotrophy
DIS000555	Saal Greenstein syndrome	http://en.wikipedia.org/wiki/Saal_Greenstein_syndrome
DIS000556	Distortion-limited operation	http://en.wikipedia.org/wiki/Distortion-limited_operation
DIS000557	Classification of obesity	http://en.wikipedia.org/wiki/Classification_of_obesity
DIS000558	SACRAL syndrome	http://en.wikipedia.org/wiki/SACRAL_syndrome
DIS000559	Diabetic foot ulcer	http://en.wikipedia.org/wiki/Diabetic_foot_ulcer
DIS000560	Hair follicle nevus	http://en.wikipedia.org/wiki/Hair_follicle_nevus
DIS000561	Transient erythroporphyria of infancy	http://en.wikipedia.org/wiki/Transient_erythroporphyria_of_infancy
DIS000562	Keratosis pharyngis	http://en.wikipedia.org/wiki/Keratosis_pharyngis
DIS000563	Jembrana disease	http://en.wikipedia.org/wiki/Jembrana_disease
DIS000564	Cascade (juggling)	http://en.wikipedia.org/wiki/Cascade_(juggling)
DIS000565	Viral arthritis (poultry)	http://en.wikipedia.org/wiki/Viral_arthritis_(poultry)
DIS000566	Stress in medical students	http://en.wikipedia.org/wiki/Stress_in_medical_students
DIS000567	Gravity anomaly	http://en.wikipedia.org/wiki/Gravity_anomaly
DIS000568	Syndrome of subjective doubles	http://en.wikipedia.org/wiki/Syndrome_of_subjective_doubles
DIS000569	Orthostatic purpura	http://en.wikipedia.org/wiki/Orthostatic_purpura
DIS000570	White pox disease	http://en.wikipedia.org/wiki/White_pox_disease
DIS000571	Seekg	http://en.wikipedia.org/wiki/Seekg
