disease_id	name	url	code_id	name
DIS001747	Necrobiosis	http://en.wikipedia.org/wiki/Necrobiosis	R68.89	IDC-10
DIS001750	Congenital estrogen deficiency	http://en.wikipedia.org/wiki/Congenital_estrogen_deficiency	613546	OMIM
DIS001750	Congenital estrogen deficiency	http://en.wikipedia.org/wiki/Congenital_estrogen_deficiency	E25.8	IDC-10
DIS001757	Hip fracture	http://en.wikipedia.org/wiki/Hip_fracture	S72.0	IDC-10
DIS001759	Hypertensive encephalopathy	http://en.wikipedia.org/wiki/Hypertensive_encephalopathy	437.2	IDC-9
DIS001759	Hypertensive encephalopathy	http://en.wikipedia.org/wiki/Hypertensive_encephalopathy	I67.4	IDC-10
DIS001763	Amino acid transport disorder	http://en.wikipedia.org/wiki/Amino_acid_transport_disorder	270	IDC-9
DIS001763	Amino acid transport disorder	http://en.wikipedia.org/wiki/Amino_acid_transport_disorder	D020157	MeSH
DIS001763	Amino acid transport disorder	http://en.wikipedia.org/wiki/Amino_acid_transport_disorder	E72.0	IDC-10
DIS001764	Levator ani syndrome	http://en.wikipedia.org/wiki/Levator_ani_syndrome	59.4	IDC-10
DIS001801	Acquired generalized lipodystrophy	http://en.wikipedia.org/wiki/Acquired_generalized_lipodystrophy	E88.1	IDC-10
DIS001835	Hepatomegaly	http://en.wikipedia.org/wiki/Hepatomegaly	3275	MedlinePlus
DIS001835	Hepatomegaly	http://en.wikipedia.org/wiki/Hepatomegaly	789.1	IDC-9
DIS001835	Hepatomegaly	http://en.wikipedia.org/wiki/Hepatomegaly	R16..0	IDC-10
DIS001837	Platybasia	http://en.wikipedia.org/wiki/Platybasia	756.0	IDC-9
DIS001837	Platybasia	http://en.wikipedia.org/wiki/Platybasia	D010985	MeSH
DIS001837	Platybasia	http://en.wikipedia.org/wiki/Platybasia	Q75.8	IDC-10
DIS001840	Patella fracture	http://en.wikipedia.org/wiki/Patella_fracture	S82.0	IDC-10
DIS001841	Proliferating trichilemmal cyst	http://en.wikipedia.org/wiki/Proliferating_trichilemmal_cyst	L72.1	IDC-10
DIS001846	Macrophagic myofasciitis	http://en.wikipedia.org/wiki/Macrophagic_myofasciitis	M60.8	IDC-10
DIS001850	Susac's syndrome	http://en.wikipedia.org/wiki/Susac's_syndrome	D055955	MeSH
DIS001850	Susac's syndrome	http://en.wikipedia.org/wiki/Susac's_syndrome	I67.7	IDC-10
DIS001880	Hyperthyroxinemia	http://en.wikipedia.org/wiki/Hyperthyroxinemia	145680	OMIM
DIS001880	Hyperthyroxinemia	http://en.wikipedia.org/wiki/Hyperthyroxinemia	D006981	MeSH
DIS001914	Catamenial pneumothorax	http://en.wikipedia.org/wiki/Catamenial_pneumothorax	131200	OMIM
DIS001920	Cytomegalovirus esophagitis	http://en.wikipedia.org/wiki/Cytomegalovirus_esophagitis	1952121	eMedicine
DIS001931	Juvenile primary lateral sclerosis	http://en.wikipedia.org/wiki/Juvenile_primary_lateral_sclerosis	606353	OMIM
DIS001931	Juvenile primary lateral sclerosis	http://en.wikipedia.org/wiki/Juvenile_primary_lateral_sclerosis	C536416	MeSH
DIS001931	Juvenile primary lateral sclerosis	http://en.wikipedia.org/wiki/Juvenile_primary_lateral_sclerosis	G12.2	IDC-10
DIS001969	Diphallia	http://en.wikipedia.org/wiki/Diphallia	Q55.6	IDC-10
DIS002016	Humerus fracture	http://en.wikipedia.org/wiki/Humerus_fracture	S42.2-S42.4	IDC-10
DIS002024	Dyschromatosis symmetrica hereditaria	http://en.wikipedia.org/wiki/Dyschromatosis_symmetrica_hereditaria	127400	OMIM
DIS002024	Dyschromatosis symmetrica hereditaria	http://en.wikipedia.org/wiki/Dyschromatosis_symmetrica_hereditaria	C535729	MeSH
DIS002024	Dyschromatosis symmetrica hereditaria	http://en.wikipedia.org/wiki/Dyschromatosis_symmetrica_hereditaria	L81.8	IDC-10
DIS002056	Micro syndrome	http://en.wikipedia.org/wiki/Micro_syndrome	600118	OMIM
DIS002070	Bacteriuria	http://en.wikipedia.org/wiki/Bacteriuria	520	MedlinePlus
DIS002076	Say–Meyer syndrome	http://en.wikipedia.org/wiki/Say–Meyer_syndrome	314320	OMIM
DIS002076	Say–Meyer syndrome	http://en.wikipedia.org/wiki/Say–Meyer_syndrome	Q87.0	IDC-10
DIS002109	Non-cirrhotic portal fibrosis	http://en.wikipedia.org/wiki/Non-cirrhotic_portal_fibrosis	617068	OMIM
DIS002172	Indeterminate cell histiocytosis	http://en.wikipedia.org/wiki/Indeterminate_cell_histiocytosis	D76.3	IDC-10
DIS002178	Steroid acne	http://en.wikipedia.org/wiki/Steroid_acne	E932	IDC-9
DIS002178	Steroid acne	http://en.wikipedia.org/wiki/Steroid_acne	L70.8 (ILDSL70.816), Y42	IDC-10
DIS002184	Actinic conjunctivitis	http://en.wikipedia.org/wiki/Actinic_conjunctivitis	370.24	IDC-9
DIS002220	Monteggia fracture	http://en.wikipedia.org/wiki/Monteggia_fracture	S52.0	IDC-10
DIS002241	Deep dermatophytosis	http://en.wikipedia.org/wiki/Deep_dermatophytosis	B35.8	IDC-10
DIS002243	Treponematosis	http://en.wikipedia.org/wiki/Treponematosis	230403	eMedicine
DIS002282	Paraumbilical hernia	http://en.wikipedia.org/wiki/Paraumbilical_hernia	551.1	IDC-9
DIS002282	Paraumbilical hernia	http://en.wikipedia.org/wiki/Paraumbilical_hernia	552.1	IDC-9
DIS002282	Paraumbilical hernia	http://en.wikipedia.org/wiki/Paraumbilical_hernia	553.1	IDC-9
DIS002282	Paraumbilical hernia	http://en.wikipedia.org/wiki/Paraumbilical_hernia	K42	IDC-10
DIS002291	Halal syndrome	http://en.wikipedia.org/wiki/Halal_syndrome	Q87.8	IDC-10
DIS002301	Hyaluronidase deficiency	http://en.wikipedia.org/wiki/Hyaluronidase_deficiency	601492	OMIM
DIS002301	Hyaluronidase deficiency	http://en.wikipedia.org/wiki/Hyaluronidase_deficiency	E76.2	IDC-10
DIS002322	Congenital lip pit	http://en.wikipedia.org/wiki/Congenital_lip_pit	120500	OMIM
DIS002327	Chondrodysplasia Blomstrand	http://en.wikipedia.org/wiki/Chondrodysplasia_Blomstrand	215045	OMIM
DIS002327	Chondrodysplasia Blomstrand	http://en.wikipedia.org/wiki/Chondrodysplasia_Blomstrand	Q78.8	IDC-10
DIS002332	Hoffa fracture	http://en.wikipedia.org/wiki/Hoffa_fracture	S72.4	IDC-10
DIS002334	Palisaded encapsulated neuroma	http://en.wikipedia.org/wiki/Palisaded_encapsulated_neuroma	215.9	IDC-9
DIS002334	Palisaded encapsulated neuroma	http://en.wikipedia.org/wiki/Palisaded_encapsulated_neuroma	D009463, D009442	MeSH
DIS002334	Palisaded encapsulated neuroma	http://en.wikipedia.org/wiki/Palisaded_encapsulated_neuroma	D36.10	IDC-10
DIS002342	Savant syndrome	http://en.wikipedia.org/wiki/Savant_syndrome	1526	MedlinePlus
DIS002352	Chrysiasis	http://en.wikipedia.org/wiki/Chrysiasis	L81.8 (ILDSL81.856)	IDC-10
DIS002353	Familial cirrhosis	http://en.wikipedia.org/wiki/Familial_cirrhosis	215600	OMIM
DIS002353	Familial cirrhosis	http://en.wikipedia.org/wiki/Familial_cirrhosis	571.5	IDC-9
DIS002355	Hurler–Scheie syndrome	http://en.wikipedia.org/wiki/Hurler–Scheie_syndrome	607015	OMIM
DIS002355	Hurler–Scheie syndrome	http://en.wikipedia.org/wiki/Hurler–Scheie_syndrome	E76.0	IDC-10
DIS002366	Congenital self-healing reticulohistiocytosis	http://en.wikipedia.org/wiki/Congenital_self-healing_reticulohistiocytosis	1336764	eMedicine
DIS002371	Michels syndrome	http://en.wikipedia.org/wiki/Michels_syndrome	257920	OMIM
DIS002383	Chronic gastritis	http://en.wikipedia.org/wiki/Chronic_gastritis	176156	eMedicine
DIS002402	Basaloid follicular hamartoma	http://en.wikipedia.org/wiki/Basaloid_follicular_hamartoma	605827	OMIM
DIS002402	Basaloid follicular hamartoma	http://en.wikipedia.org/wiki/Basaloid_follicular_hamartoma	Q82.5	IDC-10
DIS002428	Pleomorphic xanthoastrocytoma	http://en.wikipedia.org/wiki/Pleomorphic_xanthoastrocytoma	C71.9	IDC-10
DIS002450	Binge eating	http://en.wikipedia.org/wiki/Binge_eating	3265	MedlinePlus
DIS002492	Mal de debarquement	http://en.wikipedia.org/wiki/Mal_de_debarquement	H81.8	IDC-10
DIS002514	Regional odontodysplasia	http://en.wikipedia.org/wiki/Regional_odontodysplasia	520.4	IDC-9
DIS002514	Regional odontodysplasia	http://en.wikipedia.org/wiki/Regional_odontodysplasia	K00.4	IDC-10
DIS002515	Abrasion (dental)	http://en.wikipedia.org/wiki/Abrasion_(dental)	D014072	MeSH
DIS002515	Abrasion (dental)	http://en.wikipedia.org/wiki/Abrasion_(dental)	K03.1	IDC-10
DIS002517	Atelosteogenesis, type II	http://en.wikipedia.org/wiki/Atelosteogenesis,_type_II	256050	OMIM
DIS002517	Atelosteogenesis, type II	http://en.wikipedia.org/wiki/Atelosteogenesis,_type_II	C535395	MeSH
DIS002517	Atelosteogenesis, type II	http://en.wikipedia.org/wiki/Atelosteogenesis,_type_II	Q77.5	IDC-10
DIS002518	Bosworth fracture	http://en.wikipedia.org/wiki/Bosworth_fracture	S82.4	IDC-10
DIS002542	Anorexia (symptom)	http://en.wikipedia.org/wiki/Anorexia_(symptom)	362	MedlinePlus
DIS002542	Anorexia (symptom)	http://en.wikipedia.org/wiki/Anorexia_(symptom)	783.0	IDC-9
DIS002542	Anorexia (symptom)	http://en.wikipedia.org/wiki/Anorexia_(symptom)	D000855	MeSH
DIS002542	Anorexia (symptom)	http://en.wikipedia.org/wiki/Anorexia_(symptom)	R63.0	IDC-10
DIS002558	Brazilian hemorrhagic fever	http://en.wikipedia.org/wiki/Brazilian_hemorrhagic_fever	A96.8	IDC-10
DIS002584	Craniotabes	http://en.wikipedia.org/wiki/Craniotabes	1591	MedlinePlus
DIS002585	Frank–ter Haar syndrome	http://en.wikipedia.org/wiki/Frank–ter_Haar_syndrome	249420	OMIM
DIS002585	Frank–ter Haar syndrome	http://en.wikipedia.org/wiki/Frank–ter_Haar_syndrome	Q87.8	IDC-10
DIS002588	Dissecting cellulitis of the scalp	http://en.wikipedia.org/wiki/Dissecting_cellulitis_of_the_scalp	1072603	eMedicine
DIS002588	Dissecting cellulitis of the scalp	http://en.wikipedia.org/wiki/Dissecting_cellulitis_of_the_scalp	260910	OMIM
DIS002588	Dissecting cellulitis of the scalp	http://en.wikipedia.org/wiki/Dissecting_cellulitis_of_the_scalp	L08.8	IDC-10
DIS002612	Angiodysplasia	http://en.wikipedia.org/wiki/Angiodysplasia	569.84	IDC-9
DIS002612	Angiodysplasia	http://en.wikipedia.org/wiki/Angiodysplasia	K55.2	IDC-10
DIS002633	Fusariosis	http://en.wikipedia.org/wiki/Fusariosis	B48.7	IDC-10
DIS002655	Multicentric reticulohistiocytosis	http://en.wikipedia.org/wiki/Multicentric_reticulohistiocytosis	283885	eMedicine
DIS002675	Williams–Campbell syndrome	http://en.wikipedia.org/wiki/Williams–Campbell_syndrome	211450	OMIM
DIS002698	Periodic fever, aphthous stomatitis, pharyngitis and adenitis	http://en.wikipedia.org/wiki/Periodic_fever,_aphthous_stomatitis,_pharyngitis_and_adenitis	33682	DiseasesDB
DIS002699	Nonbacterial thrombotic endocarditis	http://en.wikipedia.org/wiki/Nonbacterial_thrombotic_endocarditis	155230	eMedicine
DIS002699	Nonbacterial thrombotic endocarditis	http://en.wikipedia.org/wiki/Nonbacterial_thrombotic_endocarditis	29250	DiseasesDB
DIS002716	Pneumaturia	http://en.wikipedia.org/wiki/Pneumaturia	30912	DiseasesDB
DIS002720	Graham-Little syndrome	http://en.wikipedia.org/wiki/Graham-Little_syndrome	L66.1 (ILDSL66.120)	IDC-10
DIS002725	Beta-mannosidosis	http://en.wikipedia.org/wiki/Beta-mannosidosis	248510	OMIM
DIS002725	Beta-mannosidosis	http://en.wikipedia.org/wiki/Beta-mannosidosis	D044905	MeSH
DIS002725	Beta-mannosidosis	http://en.wikipedia.org/wiki/Beta-mannosidosis	E77.1	IDC-10
DIS002745	Nevus spilus	http://en.wikipedia.org/wiki/Nevus_spilus	1061990	eMedicine
DIS002745	Nevus spilus	http://en.wikipedia.org/wiki/Nevus_spilus	137550	OMIM
DIS002745	Nevus spilus	http://en.wikipedia.org/wiki/Nevus_spilus	Q82.5	IDC-10
DIS002757	Tracheal agenesis	http://en.wikipedia.org/wiki/Tracheal_agenesis	Q32.1	IDC-10
DIS002788	CD30+ cutaneous T-cell lymphoma	http://en.wikipedia.org/wiki/CD30+_cutaneous_T-cell_lymphoma	C86.6	IDC-10
DIS002801	ATR-16 syndrome	http://en.wikipedia.org/wiki/ATR-16_syndrome	141750	OMIM
DIS002801	ATR-16 syndrome	http://en.wikipedia.org/wiki/ATR-16_syndrome	D56.0	IDC-10
DIS002803	Branch retinal vein occlusion	http://en.wikipedia.org/wiki/Branch_retinal_vein_occlusion	1223498	eMedicine
DIS002855	Börjeson-Forssman-Lehmann syndrome	http://en.wikipedia.org/wiki/Börjeson-Forssman-Lehmann_syndrome	301900	OMIM
DIS002855	Börjeson-Forssman-Lehmann syndrome	http://en.wikipedia.org/wiki/Börjeson-Forssman-Lehmann_syndrome	Q87.8	IDC-10
DIS002864	Karak syndrome	http://en.wikipedia.org/wiki/Karak_syndrome	610217	OMIM
DIS002864	Karak syndrome	http://en.wikipedia.org/wiki/Karak_syndrome	G23.0	IDC-10
DIS002866	Reynolds syndrome	http://en.wikipedia.org/wiki/Reynolds_syndrome	613471	OMIM
DIS002866	Reynolds syndrome	http://en.wikipedia.org/wiki/Reynolds_syndrome	K74.3  L94.0	IDC-10
DIS002869	Infantile esotropia	http://en.wikipedia.org/wiki/Infantile_esotropia	1198876	eMedicine
DIS002874	Histiocytoma	http://en.wikipedia.org/wiki/Histiocytoma	D051642	MeSH
DIS002946	Doucas and Kapetanakis pigmented purpura	http://en.wikipedia.org/wiki/Doucas_and_Kapetanakis_pigmented_purpura	30753	DiseasesDB
DIS002988	Jaundice	http://en.wikipedia.org/wiki/Jaundice	3243	MedlinePlus
DIS002991	Corn (medicine)	http://en.wikipedia.org/wiki/Corn_(medicine)	1232	MedlinePlus
DIS002999	Dentigerous cyst	http://en.wikipedia.org/wiki/Dentigerous_cyst	526.0	IDC-9
DIS002999	Dentigerous cyst	http://en.wikipedia.org/wiki/Dentigerous_cyst	D003803	MeSH
DIS002999	Dentigerous cyst	http://en.wikipedia.org/wiki/Dentigerous_cyst	K09.0	IDC-10
DIS003029	Penetrating atherosclerotic ulcer	http://en.wikipedia.org/wiki/Penetrating_atherosclerotic_ulcer	I77.8	IDC-10
DIS003081	Hydrocele	http://en.wikipedia.org/wiki/Hydrocele	777386	eMedicine
DIS003081	Hydrocele	http://en.wikipedia.org/wiki/Hydrocele	ParseResult(777386,None,None)	eMedicine
DIS003085	Clubbed thumb	http://en.wikipedia.org/wiki/Clubbed_thumb	'	eMedicine
DIS003092	Complex and mixed tumor	http://en.wikipedia.org/wiki/Complex_and_mixed_tumor	D018193	MeSH
DIS003113	Lichen aureus	http://en.wikipedia.org/wiki/Lichen_aureus	31388	DiseasesDB
DIS003122	1p36 deletion syndrome	http://en.wikipedia.org/wiki/1p36_deletion_syndrome	607872	OMIM
DIS003127	Cowpox	http://en.wikipedia.org/wiki/Cowpox	051.01	IDC-9
DIS003127	Cowpox	http://en.wikipedia.org/wiki/Cowpox	B08.0	IDC-10
DIS003127	Cowpox	http://en.wikipedia.org/wiki/Cowpox	D015605	MeSH
DIS003135	Fibroepithelial neoplasms	http://en.wikipedia.org/wiki/Fibroepithelial_neoplasms	D018225	MeSH
DIS003170	Flail chest	http://en.wikipedia.org/wiki/Flail_chest	2813	eMedicine
DIS003170	Flail chest	http://en.wikipedia.org/wiki/Flail_chest	807.4	IDC-9
DIS003170	Flail chest	http://en.wikipedia.org/wiki/Flail_chest	D005409	MeSH
DIS003170	Flail chest	http://en.wikipedia.org/wiki/Flail_chest	S22.5	IDC-10
DIS003171	Secondary hyperparathyroidism	http://en.wikipedia.org/wiki/Secondary_hyperparathyroidism	252.02	IDC-9
DIS003171	Secondary hyperparathyroidism	http://en.wikipedia.org/wiki/Secondary_hyperparathyroidism	318	MedlinePlus
DIS003171	Secondary hyperparathyroidism	http://en.wikipedia.org/wiki/Secondary_hyperparathyroidism	588.81	IDC-9
DIS003171	Secondary hyperparathyroidism	http://en.wikipedia.org/wiki/Secondary_hyperparathyroidism	D006962	MeSH
DIS003171	Secondary hyperparathyroidism	http://en.wikipedia.org/wiki/Secondary_hyperparathyroidism	E21.1	IDC-10
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	26877	DiseasesDB
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	278.03	IDC-9
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	307.4	IDC-9
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	327	IDC-9
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	609	eMedicine
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	780.5	IDC-9
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	800	MedlinePlus
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	D012893	MeSH
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	E66.2	IDC-10
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	F51,G47	IDC-10
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	F51.	IDC-10
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	G47.	IDC-10
DIS003172	International Classification of Sleep Disorders	http://en.wikipedia.org/wiki/International_Classification_of_Sleep_Disorders	ParseResult(609,None,None)	eMedicine
DIS003173	Stargardt disease	http://en.wikipedia.org/wiki/Stargardt_disease	248200	OMIM
DIS003173	Stargardt disease	http://en.wikipedia.org/wiki/Stargardt_disease	362.75	IDC-9
DIS003173	Stargardt disease	http://en.wikipedia.org/wiki/Stargardt_disease	H35.5	IDC-10
DIS003174	Paget–Schroetter disease	http://en.wikipedia.org/wiki/Paget–Schroetter_disease	2772	eMedicine
DIS003174	Paget–Schroetter disease	http://en.wikipedia.org/wiki/Paget–Schroetter_disease	34349	DiseasesDB
DIS003174	Paget–Schroetter disease	http://en.wikipedia.org/wiki/Paget–Schroetter_disease	453.8	IDC-9
DIS003174	Paget–Schroetter disease	http://en.wikipedia.org/wiki/Paget–Schroetter_disease	I82.8	IDC-10
DIS003175	Basopenia	http://en.wikipedia.org/wiki/Basopenia	288.59	IDC-9
DIS003175	Basopenia	http://en.wikipedia.org/wiki/Basopenia	D72.8	IDC-10
DIS003176	Haemophilia C	http://en.wikipedia.org/wiki/Haemophilia_C	264900	OMIM
DIS003176	Haemophilia C	http://en.wikipedia.org/wiki/Haemophilia_C	286.2	IDC-9
DIS003176	Haemophilia C	http://en.wikipedia.org/wiki/Haemophilia_C	964	eMedicine
DIS003176	Haemophilia C	http://en.wikipedia.org/wiki/Haemophilia_C	D005173	MeSH
DIS003176	Haemophilia C	http://en.wikipedia.org/wiki/Haemophilia_C	D68.1	IDC-10
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	237500	OMIM
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	242	MedlinePlus
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	277.4	IDC-9
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	588	eMedicine
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	D007566	MeSH
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	E80.6	IDC-10
DIS003177	Dubin–Johnson syndrome	http://en.wikipedia.org/wiki/Dubin–Johnson_syndrome	ParseResult(588,None,None)	eMedicine
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	081.2	IDC-9
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	31715	DiseasesDB
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	841	eMedicine
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	A75.3	IDC-10
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	D01261	MeSH
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	D012612	MeSH
DIS003178	Scrub typhus	http://en.wikipedia.org/wiki/Scrub_typhus	ParseResult(841,None,None)	eMedicine
DIS003179	Galactocele	http://en.wikipedia.org/wiki/Galactocele	611.5	IDC-9
DIS003179	Galactocele	http://en.wikipedia.org/wiki/Galactocele	N64.8	IDC-10
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	E810	IDC-9
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	E819	IDC-9
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	or	IDC-10
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	V89.2	IDC-10
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	V89.2orV99	IDC-10
DIS003180	Traffic collision	http://en.wikipedia.org/wiki/Traffic_collision	V99.	IDC-10
DIS003181	Burning feet syndrome	http://en.wikipedia.org/wiki/Burning_feet_syndrome	266.2	IDC-9
DIS003181	Burning feet syndrome	http://en.wikipedia.org/wiki/Burning_feet_syndrome	E53.9	IDC-10
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	508.1	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	515	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	516.3	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	518.89	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	714.81	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	770.7	IDC-9
DIS003182	Interstitial lung disease	http://en.wikipedia.org/wiki/Interstitial_lung_disease	J84.9	IDC-10
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	23092	DiseasesDB
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	3247	MedlinePlus
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	421	eMedicine
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	703	IDC-9
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	757.5	IDC-9
DIS003183	Nail disease	http://en.wikipedia.org/wiki/Nail_disease	D009260	MeSH
